C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_237.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_237.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_237.jpg, 0.5240595, 0, 0, 28.52382
C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_351.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_351.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_351.jpg, 0.1852716, 0, 0, 28.20196
C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_465.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_465.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_465.jpg, 0, 0, 0, 27.83297
C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_574.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_574.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_574.jpg, 0, 0, 0, 27.54824
C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_683.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_683.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_683.jpg, 0, 0, 0, 27.21111
C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_794.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_794.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_794.jpg, 0, 0, 0, 26.9333
C:\simulator car\pics\IMG\center_2023_05_12_13_32_04_900.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_04_900.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_04_900.jpg, 0, 0, 0, 26.6023
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_009.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_009.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_009.jpg, -0.3316314, 0, 0, 26.24943
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_124.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_124.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_124.jpg, -0.4076808, 0, 0, 25.71806
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_227.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_227.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_227.jpg, -0.1030116, 0, 0, 25.46515
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_333.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_333.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_333.jpg, 0, 0, 0, 25.19084
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_443.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_443.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_443.jpg, 0, 0, 0, 24.88474
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_548.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_548.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_548.jpg, 0, 0, 0, 24.6369
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_659.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_659.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_659.jpg, 0.33174, 0, 0, 24.30105
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_765.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_765.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_765.jpg, 0.007035896, 0, 0, 24.00752
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_881.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_881.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_881.jpg, 0, 0, 0, 23.71864
C:\simulator car\pics\IMG\center_2023_05_12_13_32_05_989.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_05_989.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_05_989.jpg, 0, 0, 0, 23.48343
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_107.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_107.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_107.jpg, 0.1448904, 0, 0, 23.19285
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_216.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_216.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_216.jpg, 0.4713228, 0, 0, 22.81269
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_328.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_328.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_328.jpg, 0.8123832, 0, 0, 22.16384
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_484.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_484.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_484.jpg, 0.3464595, 0, 0, 21.84636
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_597.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_597.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_597.jpg, 0.679875, 0, 0, 21.51904
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_705.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_705.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_705.jpg, 0.7614128, 0, 0, 21.01481
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_821.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_821.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_821.jpg, 0.4212584, 0, 0, 20.85654
C:\simulator car\pics\IMG\center_2023_05_12_13_32_06_935.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_06_935.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_06_935.jpg, 0.07738429, 0, 0, 20.4796
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_045.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_045.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_045.jpg, 0, 0, 0, 20.18961
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_167.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_167.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_167.jpg, 0, 0, 0, 19.91049
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_285.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_285.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_285.jpg, 0, 0.1347411, 0, 19.68121
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_403.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_403.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_403.jpg, 0, 0.4851669, 0, 20.06267
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_515.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_515.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_515.jpg, 0, 0.8245104, 0, 20.93139
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_633.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_633.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_633.jpg, 0, 1, 0, 22.06653
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_751.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_751.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_751.jpg, 0.1263969, 0.8736031, 0, 23.17768
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_871.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_871.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_871.jpg, 0.4811505, 0.5188495, 0, 23.63371
C:\simulator car\pics\IMG\center_2023_05_12_13_32_07_988.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_07_988.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_07_988.jpg, 0.125907, 0.163606, 0, 23.76662
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_115.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_115.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_115.jpg, 0.1471479, 0, 0, 23.48699
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_243.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_243.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_243.jpg, 0.2196129, 0, 0, 23.13761
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_366.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_366.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_366.jpg, 0.1446216, 0, 0, 22.85677
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_494.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_494.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_494.jpg, 0.5222808, 0, 0, 22.44806
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_621.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_621.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_621.jpg, 0.9051618, 0, 0, 21.55517
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_754.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_754.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_754.jpg, 1, 0, 0, 20.92113
C:\simulator car\pics\IMG\center_2023_05_12_13_32_08_909.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_08_909.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_08_909.jpg, 0.5386957, 0, 0, 20.64113
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_009.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_009.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_009.jpg, 0.2359429, 0, 0, 20.67917
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_118.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_118.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_118.jpg, 0, 0, 0, 20.18501
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_226.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_226.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_226.jpg, 0, 0, 0, 19.92362
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_333.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_333.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_333.jpg, 0, 0.3220464, 0, 20.30816
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_499.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_499.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_499.jpg, 0, 0.8190306, 0, 21.2627
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_637.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_637.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_637.jpg, 0, 1, 0, 22.46722
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_784.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_784.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_784.jpg, -0.1979286, 0.5594452, 0, 23.47279
C:\simulator car\pics\IMG\center_2023_05_12_13_32_09_919.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_09_919.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_09_919.jpg, -0.2854761, 0.1537285, 0, 23.48002
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_054.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_054.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_054.jpg, 0, 0, 0, 23.18867
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_196.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_196.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_196.jpg, 0, 0.1951767, 0, 22.95948
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_327.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_327.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_327.jpg, 0, 0.5855067, 0, 23.42771
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_460.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_460.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_460.jpg, 0, 0.9868296, 0, 24.55393
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_591.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_591.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_591.jpg, 0.3875145, 0.599315, 0, 24.99517
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_723.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_723.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_723.jpg, 0.5024724, 0.2029085, 0, 24.94919
C:\simulator car\pics\IMG\center_2023_05_12_13_32_10_872.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_10_872.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_10_872.jpg, 0.04888681, 0, 0, 24.62621
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_017.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_017.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_017.jpg, 0, 0, 0, 24.26329
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_193.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_193.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_193.jpg, 0, 0.5258421, 0, 24.61917
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_372.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_372.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_372.jpg, 0, 1, 0, 26.05731
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_478.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_478.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_478.jpg, 0, 1, 0, 27.0019
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_584.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_584.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_584.jpg, -0.3153966, 0.6846034, 0, 27.5884
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_693.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_693.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_693.jpg, -0.6415056, 0.3584944, 0, 27.49888
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_814.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_814.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_814.jpg, -0.2726721, 0, 0, 27.23733
C:\simulator car\pics\IMG\center_2023_05_12_13_32_11_964.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_11_964.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_11_964.jpg, 0, 0, 0, 26.77074
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_071.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_071.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_071.jpg, 0, 0, 0, 26.50093
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_180.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_180.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_180.jpg, 0, 0, 0, 26.18181
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_287.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_287.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_287.jpg, 0, 0, 0, 25.91892
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_394.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_394.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_394.jpg, 0, 0.3188583, 0, 25.98954
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_505.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_505.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_505.jpg, 0, 0.6499473, 0, 26.57853
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_611.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_611.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_611.jpg, 0.3217662, 0.3281811, 0, 26.6419
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_717.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_717.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_717.jpg, 0.004896313, 0.0113112, 0, 26.42459
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_825.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_825.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_825.jpg, 0, 0, 0, 26.10233
C:\simulator car\pics\IMG\center_2023_05_12_13_32_12_929.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_12_929.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_12_929.jpg, 0, 0, 0, 25.83832
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_035.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_035.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_035.jpg, 0, 0, 0, 25.57676
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_142.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_142.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_142.jpg, 0, 0, 0, 25.26639
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_249.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_249.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_249.jpg, 0, 0, 0, 25.01071
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_352.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_352.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_352.jpg, 0, 0, 0, 24.75761
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_523.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_523.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_523.jpg, 0, 0, 0, 24.30848
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_696.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_696.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_696.jpg, 0, 0, 0, 23.91607
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_809.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_809.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_809.jpg, 0.3321633, 0, 0, 23.49476
C:\simulator car\pics\IMG\center_2023_05_12_13_32_13_913.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_13_913.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_13_913.jpg, 0.02346539, 0, 0, 23.25072
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_013.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_013.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_013.jpg, 0, 0, 0, 23.01224
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_181.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_181.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_181.jpg, 0, 0, 0, 22.59665
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_351.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_351.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_351.jpg, 0, 0, 0, 22.23412
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_519.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_519.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_519.jpg, 0, 0, 0, 21.83339
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_687.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_687.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_687.jpg, 0, 0, 0, 21.4833
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_791.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_791.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_791.jpg, 0, 0, 0, 21.26735
C:\simulator car\pics\IMG\center_2023_05_12_13_32_14_955.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_14_955.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_14_955.jpg, 0, 0, 0, 20.92686
C:\simulator car\pics\IMG\center_2023_05_12_13_32_15_056.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_15_056.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_15_056.jpg, 0, 0, 0, 20.71685
C:\simulator car\pics\IMG\center_2023_05_12_13_32_15_219.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_15_219.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_15_219.jpg, 0, 0, 0, 20.38547
C:\simulator car\pics\IMG\center_2023_05_12_13_32_15_383.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_15_383.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_15_383.jpg, 0, 0, 0, 20.01923
C:\simulator car\pics\IMG\center_2023_05_12_13_32_15_548.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_15_548.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_15_548.jpg, 0, 0, 0, 19.69924
C:\simulator car\pics\IMG\center_2023_05_12_13_32_15_713.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_15_713.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_15_713.jpg, 0, 0, 0, 19.38439
C:\simulator car\pics\IMG\center_2023_05_12_13_32_15_875.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_15_875.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_15_875.jpg, 0, 0, 0, 19.07535
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_033.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_033.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_033.jpg, 0, 0, 0, 18.77148
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_135.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_135.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_135.jpg, -0.3076026, 0, 0, 18.50283
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_236.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_236.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_236.jpg, -0.6126513, 0, 0, 18.04679
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_396.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_396.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_396.jpg, -0.1346019, 0, 0, 17.60042
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_561.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_561.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_561.jpg, 0, 0, 0, 17.6834
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_725.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_725.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_725.jpg, 0, 0.1972461, 0, 17.47786
C:\simulator car\pics\IMG\center_2023_05_12_13_32_16_888.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_16_888.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_16_888.jpg, 0, 0.6867015, 0, 18.18024
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_053.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_053.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_053.jpg, 0, 1, 0, 19.68809
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_155.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_155.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_155.jpg, 0, 1, 0, 20.59237
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_259.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_259.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_259.jpg, 0, 1, 0, 21.81407
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_368.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_368.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_368.jpg, 0, 1, 0, 22.839
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_497.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_497.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_497.jpg, 0, 0.6079399, 0, 23.4764
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_660.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_660.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_660.jpg, 0, 0.1209481, 0, 23.6439
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_821.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_821.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_821.jpg, 0, 0, 0, 23.28335
C:\simulator car\pics\IMG\center_2023_05_12_13_32_17_980.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_17_980.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_17_980.jpg, 0, 0, 0, 22.91583
C:\simulator car\pics\IMG\center_2023_05_12_13_32_18_133.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_18_133.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_18_133.jpg, 0, 0, 0, 22.59698
C:\simulator car\pics\IMG\center_2023_05_12_13_32_18_276.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_32_18_276.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_32_18_276.jpg, 0, 0, 0, 22.28234
